"house_number","street_name","zip_code"
"170","EAST   92 STREET","10128"
"203","EAST   92 STREET","10128"
"312","EAST   92 STREET","10128"
"334","EAST   92 STREET","10128"
"405","EAST   92 STREET","10128"
"410","EAST   92 STREET","10128"
"420","EAST   92 STREET","10128"
"422","EAST   92 STREET","10128"
"1","EAST   93 STREET","10128"
"4","EAST   93 STREET","10128"
"5","EAST   93 STREET","10128"
"9","EAST   93 STREET","10128"
"10","EAST   93 STREET","10128"
"11","EAST   93 STREET","10128"
"12","EAST   93 STREET","10128"
"14","EAST   93 STREET","10128"
"16","EAST   93 STREET","10128"
"17","EAST   93 STREET","10128"
"20","EAST   93 STREET","10128"
"26","EAST   93 STREET","10128"
"55","EAST   93 STREET","10128"
"56","EAST   93 STREET","10128"
"60","EAST   93 STREET","10128"
"65","EAST   93 STREET","10128"
"66","EAST   93 STREET","10128"
"67","EAST   93 STREET","10128"
"118","EAST   93 STREET","10128"
"125","EAST   93 STREET","10128"
"128","EAST   93 STREET","10128"
"129","EAST   93 STREET","10128"
"130","EAST   93 STREET","10128"
"134","EAST   93 STREET","10128"
"150","EAST   93 STREET","10128"
"155","EAST   93 STREET","10128"
"180","EAST   93 STREET","10128"
"181","EAST   93 STREET","10128"
"220","EAST   93 STREET","10128"
"225","EAST   93 STREET","10128"
"240","EAST   93 STREET","10128"
"245","EAST   93 STREET","10128"
"300","EAST   93 STREET","10128"
"329","EAST   93 STREET","10128"
"1","EAST   94 STREET","10128"
"3","EAST   94 STREET","10128"
"4","EAST   94 STREET","10128"
"4","EAST   94 STREET","10128"
"7","EAST   94 STREET","10128"
"9","EAST   94 STREET","10128"
"10","EAST   94 STREET","10128"
"13","EAST   94 STREET","10128"
"16","EAST   94 STREET","10128"
"19","EAST   94 STREET","10128"
"20","EAST   94 STREET","10128"
"21","EAST   94 STREET","10128"
"22","EAST   94 STREET","10128"
"23","EAST   94 STREET","10128"
"62","EAST   94 STREET","10128"
"71","EAST   94 STREET","10128"
"130","EAST   94 STREET","10128"
"139","EAST   94 STREET","10128"
"152","EAST   94 STREET","10128"
"161","EAST   94 STREET","10128"
"168","EAST   94 STREET","10128"
"207","EAST   94 STREET","10128"
"215","EAST   94 STREET","10128"
"231","EAST   94 STREET","10128"
"304","EAST   94 STREET","10128"
"311","EAST   94 STREET","10128"
"312","EAST   94 STREET","10128"
"340","EAST   94 STREET","10128"
"345","EAST   94 STREET","10128"
"3","EAST   95 STREET","10128"
"4","EAST   95 STREET","10128"
"7","EAST   95 STREET","10128"
"12","EAST   95 STREET","10128"
"14","EAST   95 STREET","10128"
"16","EAST   95 STREET","10128"
"17","EAST   95 STREET","10128"
"22","EAST   95 STREET","10128"
"24","EAST   95 STREET","10128"
"27","EAST   95 STREET","10128"
"28","EAST   95 STREET","10128"
"116","EAST   95 STREET","10128"
"125","EAST   95 STREET","10128"
"129","EAST   95 STREET","10128"
"156","EAST   95 STREET","10128"
"182","EAST   95 STREET","10128"
"201","EAST   95 STREET","10128"
"206","EAST   95 STREET","10128"
"212","EAST   95 STREET","10128"
"215","EAST   95 STREET","10128"
"218","EAST   95 STREET","10128"
"226","EAST   95 STREET","10128"
"238","EAST   95 STREET","10128"
"300","EAST   95 STREET","10128"
"303","EAST   95 STREET","10128"
"312","EAST   95 STREET","10128"
"315","EAST   95 STREET","10128"
"320","EAST   95 STREET","10128"
"333","EAST   95 STREET","10128"
"336","EAST   95 STREET","10128"
"7","EAST   96 STREET","10128"
"8","EAST   96 STREET","10128"
"9","EAST   96 STREET","10128"
"12","EAST   96 STREET","10128"
"14","EAST   96 STREET","10128"
"15","EAST   96 STREET","10128"
"16","EAST   96 STREET","10128"
"17","EAST   96 STREET","10128"
"49","EAST   96 STREET","10128"
"50","EAST   96 STREET","10128"
"53","EAST   96 STREET","10128"
"57","EAST   96 STREET","10128"
"58","EAST   96 STREET","10128"
"65","EAST   96 STREET","10128"
"68","EAST   96 STREET","10128"
"71","EAST   96 STREET","10128"
"101","EAST   96 STREET","10128"
"108","EAST   96 STREET","10128"
"112","EAST   96 STREET","10128"
"135","EAST   96 STREET","10128"
"153","EAST   96 STREET","10128"
"166","EAST   96 STREET","10128"
"217","EAST   96 STREET","10128"
"300","EAST   96 STREET","10128"
"302","EAST   96 STREET","10128"
"306","EAST   96 STREET","10128"
"321","EAST   96 STREET","10128"
"336","EAST   96 STREET","10128"
"6","EAST   97 STREET","10029"
"9","EAST   97 STREET","10029"
"12","EAST   97 STREET","10029"
"17","EAST   97 STREET","10029"
"51","EAST   97 STREET","10029"
"53","EAST   97 STREET","10029"
"110","EAST   97 STREET","10029"
"116","EAST   97 STREET","10029"
"151","EAST   97 STREET","10029"
"158","EAST   97 STREET","10029"
"219","EAST   97 STREET","10029"
"232","EAST   97 STREET","10029"
"4","EAST   98 STREET","10029"
"5","EAST   98 STREET","10029"
"14","EAST   98 STREET","10029"
"19","EAST   98 STREET","10029"
"66","EAST   98 STREET","10029"
"148","EAST   98 STREET","10029"
"183","EAST   98 STREET","10029"
"55","EAST   99 STREET","10029"
"65","EAST   99 STREET","10029"
"110","EAST   99 STREET","10029"
"215","EAST   99 STREET","10029"
"225","EAST   99 STREET","10029"
"301","EAST   99 STREET","10029"
"111","EAST  100 STREET","10029"
"158","EAST  100 STREET","10029"
"160","EAST  100 STREET","10029"
"314","EAST  100 STREET","10029"
"326","EAST  100 STREET","10029"
"330","EAST  100 STREET","10029"
"334","EAST  100 STREET","10029"
"338","EAST  100 STREET","10029"
"344","EAST  100 STREET","10029"
"410","EAST  100 STREET","10029"
"433","EAST  100 STREET","10029"
"3","EAST  101 STREET","10029"
"15","EAST  101 STREET","10029"
"124","EAST  101 STREET","10029"
"177","EAST  101 STREET","10029"
"307","EAST  101 STREET","10029"
"323","EAST  101 STREET","10029"
"345","EAST  101 STREET","10029"
"4","EAST  102 STREET","10029"
"5","EAST  102 STREET","10029"
"50","EAST  102 STREET","10029"
"55","EAST  102 STREET","10029"
"60","EAST  102 STREET","10029"
"109","EAST  102 STREET","10029"
"117","EAST  102 STREET","10029"
"210","EAST  102 STREET","10029"
"215","EAST  102 STREET","10029"
"220","EAST  102 STREET","10029"
"230","EAST  102 STREET","10029"
"310","EAST  102 STREET","10029"
"315","EAST  102 STREET","10029"
"333","EAST  102 STREET","10029"
"401","EAST  102 STREET","10029"
"405","EAST  102 STREET","10029"
"420","EAST  102 STREET","10029"
"427","EAST  102 STREET","10029"
"431","EAST  102 STREET","10029"
"435","EAST  102 STREET","10029"
"451","EAST  102 STREET","10029"
"2","EAST  103 STREET","10029"
"108","EAST  103 STREET","10029"
"155","EAST  103 STREET","10029"
"160","EAST  103 STREET","10029"
"303","EAST  103 STREET","10029"
"315","EAST  103 STREET","10029"
"327","EAST  103 STREET","10029"
"25","EAST  104 STREET","10029"
"50","EAST  104 STREET","10029"
"60","EAST  104 STREET","10029"
"114","EAST  104 STREET","10029"
"122","EAST  104 STREET","10029"
"126","EAST  104 STREET","10029"
"174","EAST  104 STREET","10029"
"175","EAST  104 STREET","10029"
"218","EAST  104 STREET","10029"
"222","EAST  104 STREET","10029"
"237","EAST  104 STREET","10029"
"314","EAST  104 STREET","10029"
"325","EAST  104 STREET","10029"
"345","EAST  104 STREET","10029"
"1","EAST  105 STREET","10029"
"107","EAST  105 STREET","10029"
"123","EAST  105 STREET","10029"
"129","EAST  105 STREET","10029"
"156","EAST  105 STREET","10029"
"228","EAST  105 STREET","10029"
"235","EAST  105 STREET","10029"
"315","EAST  105 STREET","10029"
"319","EAST  105 STREET","10029"
"333","EAST  105 STREET","10029"
"340","EAST  105 STREET","10029"
"400","EAST  105 STREET","10029"
"405","EAST  105 STREET","10029"
"410","EAST  105 STREET","10029"
"430","EAST  105 STREET","10029"
"440","EAST  105 STREET","10029"
"442","EAST  105 STREET","10029"
"444","EAST  105 STREET","10029"
"450","EAST  105 STREET","10029"
"2","EAST  106 STREET","10029"
"50","EAST  106 STREET","10029"
"60","EAST  106 STREET","10029"
"101","EAST  106 STREET","10029"
"105","EAST  106 STREET","10029"
"112","EAST  106 STREET","10029"
"115","EAST  106 STREET","10029"
"176","EAST  106 STREET","10029"
"212","EAST  106 STREET","10029"
"221","EAST  106 STREET","10029"
"225","EAST  106 STREET","10029"
"226","EAST  106 STREET","10029"
"238","EAST  106 STREET","10029"
"315","EAST  106 STREET","10029"
"325","EAST  106 STREET","10029"
"421","EAST  106 STREET","10029"
"127","EAST  107 STREET","10029"
"155","EAST  107 STREET","10029"
"183","EAST  107 STREET","10029"
"4","EAST  108 STREET","10029"
"70","EAST  108 STREET","10029"
"309","EAST  108 STREET","10029"
"315","EAST  108 STREET","10029"
"324","EAST  108 STREET","10029"
"333","EAST  108 STREET","10029"
"8","EAST  109 STREET","10029"
"12","EAST  109 STREET","10029"
"19","EAST  109 STREET","10029"
"155","EAST  109 STREET","10029"
"171","EAST  109 STREET","10029"
"240","EAST  109 STREET","10029"
"308","EAST  109 STREET","10029"
"314","EAST  109 STREET","10029"
"330","EAST  109 STREET","10029"
"337","EAST  109 STREET","10029"
"8","EAST  110 STREET","10029"
"35","EAST  110 STREET","10029"
"55","EAST  110 STREET","10029"
"71","EAST  110 STREET","10029"
"75","EAST  110 STREET","10029"
"80","EAST  110 STREET","10029"
"123","EAST  110 STREET","10029"
"161","EAST  110 STREET","10029"
"174","EAST  110 STREET","10029"
"202","EAST  110 STREET","10029"
"314","EAST  110 STREET","10029"
"326","EAST  110 STREET","10029"
"342","EAST  110 STREET","10029"
"344","EAST  110 STREET","10029"
"30","EAST  111 STREET","10029"
"64","EAST  111 STREET","10029"
"100","EAST  111 STREET","10029"
"118","EAST  111 STREET","10029"
"141","EAST  111 STREET","10029"
"167","EAST  111 STREET","10029"
"169","EAST  111 STREET","10029"
"221","EAST  111 STREET","10029"
"222","EAST  111 STREET","10029"
"223","EAST  111 STREET","10029"
"225","EAST  111 STREET","10029"
"227","EAST  111 STREET","10029"
"231","EAST  111 STREET","10029"
"238","EAST  111 STREET","10029"
"306","EAST  111 STREET","10029"
"311","EAST  111 STREET","10029"
"315","EAST  111 STREET","10029"
"317","EAST  111 STREET","10029"
"335","EAST  111 STREET","10029"
"65","EAST  112 STREET","10029"
"123","EAST  112 STREET","10029"
"124","EAST  112 STREET","10029"
"138","EAST  112 STREET","10029"
"165","EAST  112 STREET","10029"
"170","EAST  112 STREET","10029"
"175","EAST  112 STREET","10029"
"205","EAST  112 STREET","10029"
"306","EAST  112 STREET","10029"
"318","EAST  112 STREET","10029"
"324","EAST  112 STREET","10029"
"325","EAST  112 STREET","10029"
"327","EAST  112 STREET","10029"
"335","EAST  112 STREET","10029"
"337","EAST  112 STREET","10029"
"232","EAST  113 STREET","10029"
"250","EAST  113 STREET","10029"
"310","EAST  113 STREET","10029"
"407","EAST  114 STREET","10029"
"455","EAST  114 STREET","10029"
"3","EAST  115 STREET","10029"
"55","EAST  115 STREET","10029"
"70","EAST  115 STREET","10029"
"73","EAST  115 STREET","10029"
"103","EAST  115 STREET","10029"
"121","EAST  115 STREET","10029"
"130","EAST  115 STREET","10029"
"158","EAST  115 STREET","10029"
"210","EAST  115 STREET","10029"
"218","EAST  115 STREET","10029"
"220","EAST  115 STREET","10029"
"228","EAST  115 STREET","10029"
"230","EAST  115 STREET","10029"
"300","EAST  115 STREET","10029"
"315","EAST  115 STREET","10029"
"320","EAST  115 STREET","10029"
"325","EAST  115 STREET","10029"
"330","EAST  115 STREET","10029"
"333","EAST  115 STREET","10029"
"426","EAST  115 STREET","10029"
"433","EAST  115 STREET","10029"
"447","EAST  115 STREET","10029"
"7","EAST  116 STREET","10029"
"75","EAST  116 STREET","10029"
"76","EAST  116 STREET","10029"
"91","EAST  116 STREET","10029"
"97","EAST  116 STREET","10029"
"109","EAST  116 STREET","10029"
"113","EAST  116 STREET","10029"
"123","EAST  116 STREET","10029"
"135","EAST  116 STREET","10029"
"179","EAST  116 STREET","10029"
"204","EAST  116 STREET","10029"
"315","EAST  116 STREET","10029"
"326","EAST  116 STREET","10029"
"407","EAST  116 STREET","10029"
"421","EAST  116 STREET","10029"
"438","EAST  116 STREET","10029"
"441","EAST  116 STREET","10029"
"505","EAST  116 STREET","10029"
"545","EAST  116 STREET","10029"
"4","EAST  117 STREET","10035"
"124","EAST  117 STREET","10035"
"127","EAST  117 STREET","10035"
"160","EAST  117 STREET","10035"
"178","EAST  117 STREET","10035"
"220","EAST  117 STREET","10035"
"223","EAST  117 STREET","10035"
"306","EAST  117 STREET","10035"
"416","EAST  117 STREET","10035"
"419","EAST  117 STREET","10035"
"423","EAST  117 STREET","10035"
"428","EAST  117 STREET","10035"
"435","EAST  117 STREET","10035"
"440","EAST  117 STREET","10035"
"441","EAST  117 STREET","10035"
"446","EAST  117 STREET","10035"
"450","EAST  117 STREET","10035"
"517","EAST  117 STREET","10035"
"100","EAST  118 STREET","10035"
"117","EAST  118 STREET","10035"
"124","EAST  118 STREET","10035"
"125","EAST  118 STREET","10035"
"126","EAST  118 STREET","10035"
"149","EAST  118 STREET","10035"
"152","EAST  118 STREET","10035"
"165","EAST  118 STREET","10035"
"205","EAST  118 STREET","10035"
"210","EAST  118 STREET","10035"
"225","EAST  118 STREET","10035"
"232","EAST  118 STREET","10035"
"309","EAST  118 STREET","10035"
"426","EAST  118 STREET","10035"
"22","EAST  119 STREET","10035"
"105","EAST  119 STREET","10035"
"112","EAST  119 STREET","10035"
"115","EAST  119 STREET","10035"
"129","EAST  119 STREET","10035"
"132","EAST  119 STREET","10035"
"158","EAST  119 STREET","10035"
"166","EAST  119 STREET","10035"
"176","EAST  119 STREET","10035"
"207","EAST  119 STREET","10035"
"212","EAST  119 STREET","10035"
"222","EAST  119 STREET","10035"
"230","EAST  119 STREET","10035"
"300","EAST  119 STREET","10035"
"302","EAST  119 STREET","10035"
"330","EAST  119 STREET","10035"
"333","EAST  119 STREET","10035"
"342","EAST  119 STREET","10035"
"346","EAST  119 STREET","10035"
"350","EAST  119 STREET","10035"
"433","EAST  119 STREET","10035"
"444","EAST  119 STREET","10035"
"520","EAST  119 STREET","10035"
"523","EAST  119 STREET","10035"
"55","EAST  120 STREET","10035"
"160","EAST  120 STREET","10035"
"173","EAST  120 STREET","10035"
"225","EAST  120 STREET","10035"
"231","EAST  120 STREET","10035"
"414","EAST  120 STREET","10035"
"415","EAST  120 STREET","10035"
"416","EAST  120 STREET","10035"
"426","EAST  120 STREET","10035"
"435","EAST  120 STREET","10035"
"438","EAST  120 STREET","10035"
"451","EAST  120 STREET","10035"
"495","EAST  120 STREET","10035"
"505","EAST  120 STREET","10035"
"515","EAST  120 STREET","10035"
"150","EAST  121 STREET","10035"
"170","EAST  121 STREET","10035"
"203","EAST  121 STREET","10035"
"213","EAST  121 STREET","10035"
"219","EAST  121 STREET","10035"
"234","EAST  121 STREET","10035"
"239","EAST  121 STREET","10035"
"246","EAST  121 STREET","10035"
"61","EAST  122 STREET","10035"
"114","EAST  122 STREET","10035"
"115","EAST  122 STREET","10035"
"135","EAST  122 STREET","10035"
"158","EAST  122 STREET","10035"
"162","EAST  122 STREET","10035"
"221","EAST  122 STREET","10035"
"101","EAST  123 STREET","10035"
"113","EAST  123 STREET","10035"
"122","EAST  123 STREET","10035"
"129","EAST  123 STREET","10035"
"132","EAST  123 STREET","10035"
"177","EAST  123 STREET","10035"
"205","EAST  123 STREET","10035"
"207","EAST  123 STREET","10035"
"221","EAST  123 STREET","10035"
"230","EAST  123 STREET","10035"
"235","EAST  123 STREET","10035"
"15","EAST  124 STREET","10035"
"23","EAST  124 STREET","10035"
"27","EAST  124 STREET","10035"
"53","EAST  124 STREET","10035"
"116","EAST  124 STREET","10035"
"119","EAST  124 STREET","10035"
"124","EAST  124 STREET","10035"
"166","EAST  124 STREET","10035"
"178","EAST  124 STREET","10035"
"230","EAST  124 STREET","10035"
"245","EAST  124 STREET","10035"
"350","EAST  124 STREET","10035"
"26","EAST  125 STREET","10035"
"35","EAST  125 STREET","10035"
"51","EAST  125 STREET","10035"
"81","EAST  125 STREET","10035"
"103","EAST  125 STREET","10035"
"108","EAST  125 STREET","10035"
"109","EAST  125 STREET","10035"
"116","EAST  125 STREET","10035"
"124","EAST  125 STREET","10035"
"131","EAST  125 STREET","10035"
"145","EAST  125 STREET","10035"
"160","EAST  125 STREET","10035"
"163","EAST  125 STREET","10035"
"175","EAST  125 STREET","10035"
"212","EAST  125 STREET","10035"
"220","EAST  125 STREET","10035"
"228","EAST  125 STREET","10035"
"104","EAST  126 STREET","10035"
"107","EAST  126 STREET","10035"
"144","EAST  126 STREET","10035"
"145","EAST  126 STREET","10035"
"159","EAST  126 STREET","10035"
"165","EAST  126 STREET","10035"
"326","EAST  126 STREET","10035"
"2","EAST  127 STREET","10035"
"200","EAST  127 STREET","10035"
"230","EAST  127 STREET","10035"
"22","EAST  128 STREET","10035"
"23","EAST  128 STREET","10035"
"51","EAST  128 STREET","10035"
"57","EAST  128 STREET","10035"
"73","EAST  128 STREET","10035"
"110","EAST  128 STREET","10035"
"111","EAST  128 STREET","10035"
"144","EAST  128 STREET","10035"
"206","EAST  128 STREET","10035"
"49","EAST  129 STREET","10035"
"50","EAST  129 STREET","10035"
"51","EAST  129 STREET","10035"
"54","EAST  129 STREET","10035"
"66","EAST  129 STREET","10035"
"2146","EAST  129 STREET","10035"
"69","EAST  130 STREET","10037"
"72","EAST  130 STREET","10037"
"107","EAST  130 STREET","10037"
"109","EAST  130 STREET","10037"
"45","EAST  131 STREET","10037"
"51","EAST  131 STREET","10037"
"53","EAST  131 STREET","10037"
"56","EAST  131 STREET","10037"
"62","EAST  131 STREET","10037"
"68","EAST  131 STREET","10037"
"101","EAST  131 STREET","10037"
"126","EAST  131 STREET","10037"
"200","EAST  131 STREET","10037"
"42","EAST  132 STREET","10037"
"58","EAST  132 STREET","10037"
"45","EAST  135 STREET","10037"
"60","EAST  135 STREET","10037"
"10","EAST  138 STREET","10037"
"2","EAST BROADWAY","10038"
"11","EAST BROADWAY","10038"
"16","EAST BROADWAY","10002"
"17","EAST BROADWAY","10002"
"27","EAST BROADWAY","10002"
"28","EAST BROADWAY","10002"
"30","EAST BROADWAY","10002"
"32","EAST BROADWAY","10002"
"33","EAST BROADWAY","10002"
"35","EAST BROADWAY","10002"
"39","EAST BROADWAY","10002"
"43","EAST BROADWAY","10002"
"44","EAST BROADWAY","10002"
"45","EAST BROADWAY","10002"
"46","EAST BROADWAY","10002"
"47","EAST BROADWAY","10002"
"48","EAST BROADWAY","10002"
"52","EAST BROADWAY","10002"
"59","EAST BROADWAY","10002"
"65","EAST BROADWAY","10002"
"68","EAST BROADWAY","10002"
"71","EAST BROADWAY","10002"
"75","EAST BROADWAY","10002"
"90","EAST BROADWAY","10002"
"91","EAST BROADWAY","10002"
"98","EAST BROADWAY","10002"
"103","EAST BROADWAY","10002"
"107","EAST BROADWAY","10002"
"120","EAST BROADWAY","10002"
"121","EAST BROADWAY","10002"
"138","EAST BROADWAY","10002"
"148","EAST BROADWAY","10002"
"173","EAST BROADWAY","10002"
"177","EAST BROADWAY","10002"
"179","EAST BROADWAY","10002"
"183","EAST BROADWAY","10002"
"192","EAST BROADWAY","10002"
"197","EAST BROADWAY","10002"
"200","EAST BROADWAY","10002"
"228","EAST BROADWAY","10002"
"232","EAST BROADWAY","10002"
"255","EAST BROADWAY","10002"
"257","EAST BROADWAY","10002"
"264","EAST BROADWAY","10002"
"283","EAST BROADWAY","10002"
"293","EAST BROADWAY","10002"
"311","EAST BROADWAY","10002"
"1","EAST END AVENUE","10075"
"2","EAST END AVENUE","10075"
"10","EAST END AVENUE","10075"
"21","EAST END AVENUE","10028"
"29","EAST END AVENUE","10028"
"30","EAST END AVENUE","10028"
"40","EAST END AVENUE","10028"
"44","EAST END AVENUE","10028"
"45","EAST END AVENUE","10028"
"52","EAST END AVENUE","10028"
"59","EAST END AVENUE","10028"
"60","EAST END AVENUE","10028"
"61","EAST END AVENUE","10028"
"80","EAST END AVENUE","10028"
"81","EAST END AVENUE","10028"
"90","EAST END AVENUE","10028"
"91","EAST END AVENUE","10028"
"93","EAST END AVENUE","10028"
"97","EAST END AVENUE","10028"
"100","EAST END AVENUE","10028"
"108","EAST END AVENUE","10028"
"120","EAST END AVENUE","10028"
"130","EAST END AVENUE","10028"
"140","EAST END AVENUE","10028"
"142","EAST END AVENUE","10028"
"170","EAST END AVENUE","10128"
"180","EAST END AVENUE","10128"
"200","EAST END AVENUE","10128"
"41","EAST HOUSTON STREET","10012"
"55","EAST HOUSTON STREET","10012"
"63","EAST HOUSTON STREET","10012"
"135","EAST HOUSTON STREET","10002"
"141","EAST HOUSTON STREET","10002"
"151","EAST HOUSTON STREET","10002"
"205","EAST HOUSTON STREET","10002"
"240","EAST HOUSTON STREET","10002"
"248","EAST HOUSTON STREET","10002"
"257","EAST HOUSTON STREET","10002"
"323","EAST HOUSTON STREET","10002"
"331","EAST HOUSTON STREET","10002"
"442","EAST HOUSTON STREET","10002"
"484","EAST HOUSTON STREET","10002"
"500","EAST HOUSTON STREET","10002"
"300","EAST MAIN STREET","10044"
"117","EDGECOMBE AVENUE","10030"
"121","EDGECOMBE AVENUE","10030"
"140","EDGECOMBE AVENUE","10030"
"180","EDGECOMBE AVENUE","10030"
"202","EDGECOMBE AVENUE","10030"
"219","EDGECOMBE AVENUE","10030"
"267","EDGECOMBE AVENUE","10031"
"281","EDGECOMBE AVENUE","10031"
"287","EDGECOMBE AVENUE","10031"
"291","EDGECOMBE AVENUE","10031"
"319","EDGECOMBE AVENUE","10031"
"357","EDGECOMBE AVENUE","10031"
"379","EDGECOMBE AVENUE","10031"
"385","EDGECOMBE AVENUE","10031"
"393","EDGECOMBE AVENUE","10031"
"409","EDGECOMBE AVENUE","10032"
"545","EDGECOMBE AVENUE","10032"
"555","EDGECOMBE AVENUE","10032"
"596","EDGECOMBE AVENUE","10032"
"611","EDGECOMBE AVENUE","10032"
"631","EDGECOMBE AVENUE","10032"
"1","ELDRIDGE STREET","10002"
"12","ELDRIDGE STREET","10002"
"18","ELDRIDGE STREET","10002"
"39","ELDRIDGE STREET","10002"
"50","ELDRIDGE STREET","10002"
"54","ELDRIDGE STREET","10002"
"87","ELDRIDGE STREET","10002"
"88","ELDRIDGE STREET","10002"
"164","ELDRIDGE STREET","10002"
"166","ELDRIDGE STREET","10002"
"167","ELDRIDGE STREET","10002"
"169","ELDRIDGE STREET","10002"
"170","ELDRIDGE STREET","10002"
"172","ELDRIDGE STREET","10002"
"182","ELDRIDGE STREET","10002"
"247","ELDRIDGE STREET","10002"
"1","ELIZABETH STREET","10013"
"8","ELIZABETH STREET","10013"
"13","ELIZABETH STREET","10013"
"40","ELIZABETH STREET","10013"
"41","ELIZABETH STREET","10013"
"49","ELIZABETH STREET","10013"
"53","ELIZABETH STREET","10013"
"59","ELIZABETH STREET","10013"
"70","ELIZABETH STREET","10013"
"87","ELIZABETH STREET","10013"
"116","ELIZABETH STREET","10013"
"122","ELIZABETH STREET","10013"
"146","ELIZABETH STREET","10012"
"147","ELIZABETH STREET","10012"
"152","ELIZABETH STREET","10012"
"190","ELIZABETH STREET","10012"
"192","ELIZABETH STREET","10012"
"208","ELIZABETH STREET","10012"
"209","ELIZABETH STREET","10012"
"230","ELIZABETH STREET","10012"
"254","ELIZABETH STREET","10012"
"259","ELIZABETH STREET","10012"
"296","ELIZABETH STREET","10012"
"301","ELIZABETH STREET","10012"
"2","ELLWOOD STREET","10040"
"12","ELLWOOD STREET","10040"
"30","ELLWOOD STREET","10040"
"50","ELLWOOD STREET","10040"
"700","ESPLANADE GDNS PLAZA","10039"
"703","ESPLANADE GDNS PLAZA","10039"
"720","ESPLANADE GDNS PLAZA","10039"
"7","ESSEX STREET","10002"
"37","ESSEX STREET","10002"
"75","ESSEX STREET","10002"
"83","ESSEX STREET","10002"
"105","ESSEX STREET","10002"
"115","ESSEX STREET","10002"
"131","ESSEX STREET","10002"
"133","ESSEX STREET","10002"
"137","ESSEX STREET","10002"
"149","ESSEX STREET","10002"
"153","ESSEX STREET","10002"
"16","EXCHANGE PLACE","10005"
"43","EXCHANGE PLACE","10005"
"65","EXCHANGE PLACE","10005"
"455","F D R DRIVE","10002"
"521","F D R DRIVE","10002"
"549","F D R DRIVE","10002"
"571","F D R DRIVE","10002"
"595","F D R DRIVE","10002"
"691","F D R DRIVE","10009"
"709","F D R DRIVE","10009"
"711","F D R DRIVE","10009"
"725","F D R DRIVE","10009"
"749","F D R DRIVE","10009"
"765","F D R DRIVE","10009"
"1200","F D R DRIVE","10016"
"2450","F D R DRIVE","10010"
"37-25","F D R DRIVE","10016"
"76-01","F D R DRIVE","10075"
"45","FAIRVIEW AVENUE","10040"
"87","FAIRVIEW AVENUE","10040"
"30","FITERMAN HALL","10007"
"34","FLETCHER STREET","10038"
"30","FORDHAM UNIVERSITY","10023"
"86","FORSYTH STREET","10002"
"98","FORSYTH STREET","10002"
"108","FORSYTH STREET","10002"
"116","FORSYTH STREET","10002"
"118","FORSYTH STREET","10002"
"122","FORSYTH STREET","10002"
"150","FORSYTH STREET","10002"
"174","FORSYTH STREET","10002"
"184","FORSYTH STREET","10002"
"198","FORSYTH STREET","10002"
"50","FRANKLIN STREET","10013"
"54","FRANKLIN STREET","10013"
"70","FRANKLIN STREET","10013"
"75","FRANKLIN STREET","10013"
"76","FRANKLIN STREET","10013"
"78","FRANKLIN STREET","10013"
"79","FRANKLIN STREET","10013"
"80","FRANKLIN STREET","10013"
"81","FRANKLIN STREET","10013"
"82","FRANKLIN STREET","10013"
"84","FRANKLIN STREET","10013"
"85","FRANKLIN STREET","10013"
"86","FRANKLIN STREET","10013"
"87","FRANKLIN STREET","10013"
"89","FRANKLIN STREET","10013"
"90","FRANKLIN STREET","10013"
"91","FRANKLIN STREET","10013"
"93","FRANKLIN STREET","10013"
"97","FRANKLIN STREET","10013"
"102","FRANKLIN STREET","10013"
"103","FRANKLIN STREET","10013"
"104","FRANKLIN STREET","10013"
"105","FRANKLIN STREET","10013"
"106","FRANKLIN STREET","10013"
"107","FRANKLIN STREET","10013"
"108","FRANKLIN STREET","10013"
"112","FRANKLIN STREET","10013"
"114","FRANKLIN STREET","10013"
"116","FRANKLIN STREET","10013"
"132","FRANKLIN STREET","10013"
"137","FRANKLIN STREET","10013"
"139","FRANKLIN STREET","10013"
"143","FRANKLIN STREET","10013"
"144","FRANKLIN STREET","10013"
"148","FRANKLIN STREET","10013"
"149","FRANKLIN STREET","10013"
"152","FRANKLIN STREET","10013"
"155","FRANKLIN STREET","10013"
"156","FRANKLIN STREET","10013"
"158","FRANKLIN STREET","10013"
"160","FRANKLIN STREET","10013"
"164","FRANKLIN STREET","10013"
"169","FRANKLIN STREET","10013"
"173","FRANKLIN STREET","10013"
"175","FRANKLIN STREET","10013"
"176","FRANKLIN STREET","10013"
"177","FRANKLIN STREET","10013"
"178","FRANKLIN STREET","10013"
"179","FRANKLIN STREET","10013"
"181","FRANKLIN STREET","10013"
"182","FRANKLIN STREET","10013"
"185","FRANKLIN STREET","10013"
"186","FRANKLIN STREET","10013"
"187","FRANKLIN STREET","10013"
"189","FRANKLIN STREET","10013"
"190","FRANKLIN STREET","10013"
"2050","FREDERICK DOUGLASS BOULEVARD","10026"
"2057","FREDERICK DOUGLASS BOULEVARD","10026"
"2070","FREDERICK DOUGLASS BOULEVARD","10026"
"2073","FREDERICK DOUGLASS BOULEVARD","10026"
"2079","FREDERICK DOUGLASS BOULEVARD","10026"
"2080","FREDERICK DOUGLASS BOULEVARD","10026"
"2098","FREDERICK DOUGLASS BOULEVARD","10026"
"2101","FREDERICK DOUGLASS BOULEVARD","10026"
"2103","FREDERICK DOUGLASS BOULEVARD","10026"
